mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_MAE,split1_test_MAE,split2_test_MAE,split3_test_MAE,split4_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,split0_test_MSE,split1_test_MSE,split2_test_MSE,split3_test_MSE,split4_test_MSE,mean_test_MSE,std_test_MSE,rank_test_MSE
7.395688772201538,0.08274279732807364,3.0961589336395265,0.04863478414865592,1,0.001,rbf,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",-260.77501208690626,-252.79088352997834,-262.2718678669549,-263.66445766511475,-260.4033540755105,-259.981115044893,3.7768385959713098,4,-92143.94168344673,-87763.77951619627,-91549.04637548042,-93310.44329083695,-91591.16161143567,-91271.67449547921,1865.5702940862475,4
10.64684500694275,0.27139284355949744,2.896762752532959,0.05722758408046643,100.0,0.001,rbf,"{'C': 100.0, 'gamma': 0.001, 'kernel': 'rbf'}",-70.82043829219897,-64.46481758947374,-70.71726034210502,-68.0431706797482,-68.90050979327016,-68.58923933935921,2.3200283275294793,3,-13013.429145446833,-11190.802805100133,-13199.146538845713,-12230.73566203297,-12733.854491752078,-12473.593728635544,719.7384825732837,3
94.57660388946533,5.440196679539393,2.5184837341308595,0.2645911814492177,10000.0,0.001,rbf,"{'C': 10000.0, 'gamma': 0.001, 'kernel': 'rbf'}",-47.347920144225334,-44.31167469970107,-50.86159286717498,-47.009093864348806,-47.66262655192044,-47.43858162547413,2.0850625052243825,1,-6591.78988370089,-5788.615603772976,-7800.002005635116,-6773.916519710466,-7122.633433122353,-6815.39148918836,658.7627875267696,1
103.43648147583008,4.849415357242865,1.8835748195648194,0.32894514716529594,100000.0,0.001,rbf,"{'C': 100000.0, 'gamma': 0.001, 'kernel': 'rbf'}",-48.10905934616252,-45.21308077787065,-51.92018815325012,-47.85785207263552,-48.07569360557351,-48.235174791098466,2.139910628595492,2,-6756.526125491083,-6014.969462957836,-8078.123475532482,-7071.99373699542,-7233.568362608117,-7031.036232716988,670.3485592495718,2
