mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_objective,params,split0_test_MAE,split1_test_MAE,split2_test_MAE,split3_test_MAE,split4_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,split0_test_MSE,split1_test_MSE,split2_test_MSE,split3_test_MSE,split4_test_MSE,mean_test_MSE,std_test_MSE,rank_test_MSE
0.1784006118774414,0.05204006411062952,0.0053996086120605465,0.0010195430180777478,0.2,100,reg:squarederror,"{'learning_rate': 0.2, 'n_estimators': 100, 'objective': 'reg:squarederror'}",-12.419318314834877,-13.013944817472387,-12.699756788214048,-13.393896982018594,-14.03389830000426,-13.112163040508836,0.5636895337964356,4,-379.1185822521154,-408.1179656960052,-383.09987567429266,-455.8148508963314,-511.86758262288464,-427.60377142832584,50.214264534211566,4
1.9076038360595704,0.2586516872473193,0.08660011291503907,0.0140943887804516,0.2,1000,reg:squarederror,"{'learning_rate': 0.2, 'n_estimators': 1000, 'objective': 'reg:squarederror'}",-9.116053275046525,-9.271914236854624,-9.262529791836386,-9.489945039870562,-9.94306228214969,-9.416700925151558,0.28897816922779546,3,-269.08512102861636,-270.9687660248493,-262.4148301874114,-305.93832801097886,-375.95012573559893,-296.87143419749094,42.34603404497872,3
12.282017612457276,0.1949549630886471,0.6054011344909668,0.01049945496369167,0.2,10000,reg:squarederror,"{'learning_rate': 0.2, 'n_estimators': 10000, 'objective': 'reg:squarederror'}",-9.025282390691617,-9.123033311631945,-9.135806204213036,-9.374460532819784,-9.816201907719325,-9.294956869415142,0.28482562766766545,1,-266.601660692279,-266.6636859556036,-259.8114304176747,-304.6293352855713,-373.2739680103289,-294.19601607229146,42.576881082702904,1
32.30064716339111,0.14405226632358492,1.2794023036956788,0.07895858100535272,0.2,100000,reg:squarederror,"{'learning_rate': 0.2, 'n_estimators': 100000, 'objective': 'reg:squarederror'}",-9.025282390691617,-9.123039725974754,-9.135806204213036,-9.374467883728169,-9.816203078664856,-9.294959856654486,0.2848256922847535,2,-266.601660692279,-266.6637178796086,-259.8114304176747,-304.629783375722,-373.27395593818693,-294.1961096606943,42.576894430621465,2
